sentence_idx,title,main,sức_mạnh,thiết_kế,giá,tính_năng,an_toàn
491,So sánh xe Mitsubishi Xpander 2020 và Suzuki XL7 2020: XL7 liệu có ngáng đường Xpander?,"suzuki xl7 2020 là chiếc xe kế_thừa gần như trọn_vẹn thiết_kế khoang nội_thất của "" đàn_anh "" ertiga",0,1,0,0,0
538,"So sánh xe Toyota Hilux Adventure 2020 và Ford Ranger Wildtrak 2020: Ngang tài, ngang sức",chiếc xe này có độ nhạy chân ga ấn_tượng hơn giúp khả_năng tăng_tốc của xe được cải_thiện đáng_kể so với chính động_cơ này ở đời cũ,1,0,0,0,0
424,So sánh xe Kia Seltos 2020 và Suzuki XL7 2020: Giải quyết bài toán hơn 600 triệu mua xe gì?,"tuy_nhiên , mức giá cao hơn 50 triệu đồng so với đối_thủ suzuki xl7 sẽ khiến nhiều người phải suy_nghĩ",0,0,1,0,0
465,So sánh xe Mazda CX-5 2019 với Hyundai Tucson 2019,"trong 3 mẫu xe có doanh_số tốt nhất phân khúc cuv , hyundai tucson hiện là mẫu xe có mức giá bán "" mềm "" nhất dao_động ở mức 799 - 940 triệu đồng",0,0,1,0,0
431,So sánh xe Kia Soluto và Honda City 2021: Giá bán quyết định tất cả?,"đáng tiếc , bộ mâm xe kích_thước nhỏ chỉ 14 inch thua_thiệt so với các đối_thủ cùng phân khúc",0,1,0,0,0
19,Chọn Mazda CX-5 2018 hay Nissan X-Trail 2018?,"trong đó , đối_thủ nissan x - trail 2018 chỉ sở_hữu một_vài tính_năng tiện_ích , gồm khoang hàng lý rộng , mức tiêu_thụ nhiên_liệu và giá tốt hơn",0,0,1,0,0
136,So sánh Hyundai Grand i10 và Grand i10 sedan tại Việt Nam ,có_lẽ vì thiết_kế sedan cần thêm vật_liệu để chế_tạo thân vỏ nên giá bán của i10 sedan luôn cao hơn 20 triệu đồng so với hatchback,0,0,1,0,0
522,So sánh xe Toyota Corolla Altis 2020 và Hyundai Elantra 2020: Xe Hàn giá rẻ hay xe Nhật giữ giá?,"hyundai có cảm_biến góc đầu xe , trang_bị hơn hẳn đối_thủ corolla_altis",0,0,0,1,1
359,So sánh xe Ford Everest 2021 và Mitsubishi Pajero Sport 2021: Chạy đua công nghệ an toàn,mitsubishi pajero sport 2021 mới được nâng_cấp với ngoại_hình trẻ_trung hơn và đặc_biệt là mẫu suv này giờ_đây đã đầy_ắp công_nghệ an_toàn so với chính phiên_bản tiền_nhiệm,0,0,0,0,1
217,So sánh Toyota Yaris 2019 và Suzuki Swift 2019: Khó chọn hatchback nhập?,"chênh nhau khoảng 100 triệu đồng , khách việt nên chọn xe hatchback nhập nào : toyota_yaris 2019 hay suzuki swift glx 2019 ? dựa vào bảng so_sánh trên , có_thể thấy , các thông_số kích_thước của đều nhỉnh hơn đôi_chút so với swift từ chiều dài tổng_thể , chiều rộng cho đến trục cơ_sở",0,1,0,0,0
71,"Mua xe 16 chỗ, nên chọn Hyundai Solati hay Toyota Hiace cho phải?","tuy_nhiên , điểm yếu của solati chính là giá bán cao hơn đối_thủ tới 80 triệu đồng",0,0,1,0,0
359,So sánh xe Ford Everest 2021 và Mitsubishi Pajero Sport 2021: Chạy đua công nghệ an toàn,ford everest là mẫu xe đi đầu trong việc trang_bị những công_nghệ an_toàn tiên_tiến và hiện_đại nhất trong phân khúc suv 7 chỗ tại việt_nam từ 2 năm trước,0,0,0,0,1
442,"So sánh xe MG ZS 2021 và Ford EcoSport 2021: ""Tân binh"" đủ sức thay thế ""cựu vương""",các thông_số kích_thước của mg zs 2021 và ford ecosport khá tương_đồng,0,1,0,0,0
414,So sánh xe KIA Morning 2021 và VinFast Fadil 2021:  bạn là người duy mỹ hay thực dụng?,trang_bị an_toàn trên vinfast fadil 2021 nhỉnh hơn kia morning 2021,0,0,0,0,1
310,So sánh nhanh Toyota Camry 2020 và VinFast LUX A2.0 2020,"về kích_thước tổng_thể , vinfast lux a2 . 0 nhỉnh hơn đôi_chút so với toyota_camry",0,1,0,0,0
463,So sánh xe Mazda CX-5 2019 và Honda CR-V 2019: Công nghệ đấu thực dụng,"như_vậy , cả 2 mẫu mazda cx - 5 và honda cr - v đều có động_cơ với 188 mã_lực tương_đương nhau , nhưng cx - 5 sẽ mang đến cho khách_hàng tùy chọn máy 2.0 l với mức giá rẻ hơn đối_thủ",1,0,1,0,0
246,So sánh nhanh Honda CR-V 2020 và Subaru Forester 2020,trong khi đối_thủ forester 2.0 i - l có khoang nội_thất thể_thao với các chất_liệu bọc da đục lỗ và sơn mạ bạc cứng_cáp,0,1,0,0,0
72,"Mua xe 5 chỗ, chọn Mazda CX-5 2018 hay Hyundai Tucson 2018?","tuy_nhiên , hiện_đại hơn đối_thủ , đèn của tucson có thêm tính_năng mở_rộng góc chiếu , giúp cho người lái quan_sát tốt hơn",0,0,0,1,0
443,So sánh xe MG ZS 2021 và Kia Seltos 2021: Lựa chọn nào SUV đô thị nào tầm giá dưới 650 triệu đồng?,"ngược_lại , mg zs 2021 gây ấn_tượng mạnh bởi hệ_thống an_toàn dẫn_đầu phân khúc , thiết_kế nội / ngoại_thất đã thể_thao và tiện_nghi hơn",0,1,0,0,0
511,So sánh xe Suzuki Ertiga Sport 2020 và Toyota Avanza 2020: Ertiga Sport đã rẻ lại nhiều trang bị,"nếu xét về kích_thước , suzuki ertiga sport 2020 cũng như toyota_avanza 2020 đều sở_hữu kích_thước nhỏ nhất phân khúc",0,1,0,0,0
452,So sánh xe Mazda 3 2020 và Hyundai Elantra 2020: Đại chiến xe Nhật - Hàn tại Việt Nam,"với những cảm_nhận thực_tế của , dù mazda 3 2020 sedan đã tăng chiều dài trục cơ_sở 25 mm nhưng không_gian ghế ngồi hàng thứ 2 vẫn không được cải_thiện so với đời cũ",0,1,0,0,0
585,Đại chiến SUV nhập khẩu: Toyota Land Cruiser Prado 2018 hay Ford Explorer 2018 tốt hơn?,dù có kích_thước có vẻ lớn hơn đối_thủ nhưng khoảng sáng gầm xe thấp hơn và lắp_đặt khung gầm liền khối ( unibody ) lại trở_thành điểm yếu của ford_explorer trong cuộc đua khả_năng off - road với toyota_land cruiser_prado,0,1,0,0,0
69,Mua bán tải 820 triệu: Nên chọn Chevrolet Colorado 2019 hay Nissan Navara 2019?,so với colorado thì navara có phần đuôi thùng_xe vuông_vức hơn,0,1,0,0,0
365,"So sánh xe Honda Accord 2018 và Toyota Camry 2018: ""Ngựa già thay máu""","về phía accord 2018 , honda đã trang_bị công_nghệ tăng áp cho động_cơ i4 1.5 l turbocharge , đưa chiếc xe tiến tới con_số 192 mã_lực , thấp hơn một_chút so với camry",1,0,0,0,0
552,"So sánh xe VinFast Lux SA2.0 2021 và Toyota Fortuner 2021: ""Cuộc chơi"" dần thay đổi","vinfast lux sa2 . 0 là chiếc xe duy_nhất trong phân khúc sở_hữu hệ_thống ghế_ngồi bọc da nappa toát lên vẻ sang_trọng , cao_cấp",0,1,0,0,0
445,So sánh xe Mazda 2 2019 và Honda Jazz 2019: Đọ sức hatchback hạng B nhập khẩu Thái Lan ,phiên_bản cao_cấp honda jazz rs hiện có_giá bán cao hơn gần 20 triệu đồng so với bản cao_cấp se soul red_crystal của mazda 2,0,0,1,0,0
562,Toyota Land Cruise Prado 2019 có đủ sức lấy lại vị thế trước Ford Explorer?,prado vẫn bị nhiều người tiêu_dùng ô_tô tại việt_nam cho là có mức giá bán cao hơn so với những gì mà mẫu xe này mang lại,0,0,1,0,0
211,So sánh Toyota Land Cruiser Prado và Ford Explorer - Xe truyền thống và xe hiện đại,"về phía đối_thủ , ford explorer có chiều dài x rộng x cao tương_ứng là 5.036 mm x 2.004 mm x 1.778 mm , trục cơ_sở của xe dài 2.865 mm",0,1,0,0,0
376,So sánh xe Honda CR-V 2020 và Subaru Forester 2020: Hai CUV ngập tràn công nghệ tại Việt Nam,"subaru forester 2020 luôn là chiếc xe có_giá cao nhất phân khúc tại việt_nam khi dao_động trong khoảng 1,128 - 1,288 tỷ đồng cho 3 phiên_bản tùy_chọn khác nhau",0,0,1,0,0
531,So sánh xe Toyota Fortuner 2020 và Nissan Terra 2020: Thương hiệu lấn át công nghệ,nissan terra có hệ_thống đèn sương_mù được hạ thấp xuống cản dưới tương_tự đối_thủ,0,1,0,0,0
431,So sánh xe Kia Soluto và Honda City 2021: Giá bán quyết định tất cả?,"về mặt giấy_tờ , động_cơ của honda city 2021 chỉ tăng 1 mã_lực so với đời trước , nhưng lại vượt_trội hoàn_toàn so với đối_thủ",1,0,0,0,0
327,So sánh nhanh xe Honda City 2017 vs Hyundai Accent 2017,"sở_hữu dung_tích nhỉnh hơn cùng việc ứng_dụng công_nghệ i - vtec sản_sinh công_suất cũng như mô - men xoắn tốt hơn đối_thủ , do đó honda city sẽ cho bạn cảm_giác thích_thú mỗi khi nhấn ga hoặc chạy đường đối dốc ngược_lại hyundai accent tập_trung vào sự ổn_định hay nói cách khác phần đầm hơn , vì tiêu_chí họ đặt ra để giải_quyết tốt bài toán kinh_tế , tiết_kiệm nhiên_liệu",0,0,1,0,0
355,So sánh xe Chevrolet Trax 2017 và Suzuki Vitara 2016: Đại chiến SUV đô thị 800 triệu,dù có dung_tích động_cơ thấp nhưng trax vẫn có_thể tự_tin nhờ hệ_thống tăng áp độc_nhất trong phân khúc,1,0,0,0,0
159,So sánh Kia Optima và Toyota Altis 2.0,"so với thế_hệ trước , nội_thất của altis cũng đã được nâng_cấp đáng_kể , tuy_nhiên nó vẫn còn khá thô cứng , kém thanh_thoát khi so_sánh với optima",0,1,0,0,0
89,"Mua ô tô chơi tết giá 400 triệu, Hyundai Grand i10 2018 hay Mitsubishi Mirage 2017 ""ngon"" hơn?",nhìn vào thông_số trên có_thể thấy i10 hơn mirage 10 mã_lực sức_mạnh và 20nm mô - men xoắn dù dùng động_cơ dung_tích ngang nhau,1,0,0,0,0
488,So sánh xe Mitsubishi Xpander 2019 với Toyota Avanza 2019: Cuộc chiến không cân sức với Avanza,"cũng tạo_hình chữ "" l "" tương tụ đối_thủ nhưng dễ_dàng nhận ra toyota_avanza 2019 không hiện_đại bởi kích_thước tổng_thể xe nhỏ nên nhưng phần thiết_kế đều bị bó_hẹp không được giải_phóng",0,1,0,0,0
225,So sánh nhanh  KIA Morning 2019 và Toyota Wigo 2019,"bên cạnh đó , chất_lượng hoàn_thiện của kia morning cũng được nhiều khách_hàng nhận_định tốt hơn toyota_wigo , cảm_giác cao_cấp và chắc_chắn hơn",0,0,1,0,0
322,So sánh nhanh Vinfast LUX SA2.0 và Toyota Fortuner 2.8V 4x4,trang_bị_động_cơ nhỏ hơn nhưng vinfast lux sa2 . 0 cho công_suất mạnh hơn fortuner 2.8 v 4x4 tới 54 mã_lực và 10nm,1,0,0,0,0
227,So sánh nhanh Chevrolet Colorado 2017 và Ford Ranger 2017,"hàng_hóa cồng_kềnh sẽ không hề là mối lo với thùng_xe có_thể_tích tốt nhất nhì phân khúc của colorado , và để bù lại cho việc thua_thiệt về kích_thước tổng_thể của thùng hàng thì ranger có được khoảng lọt_lòng giữa hai hốc bánh_xe tốt hơn đôi_chút ( 1.150 so với 1.122 milimet ) cũng như trang_bị một nguồn sạc 12v ngay bên ngoài xe , thuận_tiện hơn cho việc sử_dụng các thiết_bị điện cầm tay khi cần_thiết",0,1,0,0,0
88,"Mua xe ô tô giá 600 triệu đồng, chọn Hyundai Accent 1.4 AT Đặc biệt hay Mazda 2 Sedan Premium 2019?",không_gian nội_thất của 2 mẫu xe đều tương_đồng về sự rộng_rãi khi chiều dài cơ_sở không hơn kém nhiều,0,1,0,0,0
64,Lựa chọn tân binh 2018: Mitsubishi Xpander 1.5 AT 2018 hay Hyundai Kona 2.0 AT 2018?,"tương_tự như kích_thước bên ngoài , khoang cabin của kona 2.0 at 2018 cũng không_thể đọ lại xpander 1.5 at 2018 với thông_số giữa cả hai lần_lượt là 2.600 mm và 2.775 mm",0,1,0,0,0
446,So sánh xe Mazda 2 2020 và Toyota Vios 2020: Cuộc chạy đua Option của xe Nhật Bản,"trong đó , giá bán cao nhất phân khúc là sự đánh_đổi khó_khăn nhất bởi mức giá 649 triệu đồng cho bản cao_cấp thì một_số lựa_chọn xe hạng c đã nằm trong tầm tay",0,0,1,0,0
535,So sánh xe Toyota Granvia 2020 và Kia Sedona 2020: Cuộc cạnh tranh xe dịch vụ chuyên chở cao cấp,dù cùng cạnh_tranh với các đối_thủ nhưng toyota_granvia lại có những điểm nhấn khác_biệt đến từ cấu_hình 9 chỗ ngồi thay_vì 7 và mức giá cũng cao hơn đáng_kể,0,0,1,0,0
218,So sánh VinFast LUX A 2021 và Toyota Camry 2021: chọn cảm giác lái hay bền bỉ?,"thông_số này ở mẫu xe đối_thủ toyota_camry 2.0 g 2021 : 4.885 x 1.840 x 1.445 mm , chiều dài cơ_sở 2.825 mm , khoảng sáng gầm xe 140mm",0,1,0,0,0
525,So sánh xe Toyota Corolla Cross 2020 và Honda CR-V 2020: Cuộc chiến công nghệ,"ở kích_thước tổng_thể , toyota_corolla cross 2020 không thua_kém nhiều đối_thủ , đặc_biệt ở chiều dài cơ_sở với những thông_số như sau : toyota_corolla cross 2020 được phát_triển dựa trên rav4 nên khi nhìn phần đầu , người dùng sẽ nhận ra nhiều nét quen_thuộc",0,1,0,0,0
584,"Đại chiến Nhật -Hàn:Toyota Corolla Altis 2017 và Kia Cerato 2017, nên mua xe nào?",dù_vậy yếu điểm của xe trước đối_thủ corolla là đèn_pha dạng halogen,0,0,0,1,0
374,"So sánh xe Honda CR-V 2020 và Baic Beijing X7 2020: Khi ""vua"" phân khúc bị đe dọa","hơn_nữa , baic beijing x7 cũng sử_dụng bộ la - zăng lớn hơn đối_thủ là 19 inch cùng thiết_kế dạng 2 tông màu khác_biệt",0,1,0,0,0
146,So sánh Hyundai i10 2021 và Vinfast Fadil 2021,"cả 2 xe đều được lắp_ráp trong nước theo dạng ckd với giá bán đề_xuất của các phiên_bản lần_lượt là : có_thể thấy , giá đề_xuất của fadil cao hơn khá nhiều so với i10 , gần chạm ngưỡng nhiều mẫu sedan hạng b",0,0,1,0,0
537,So sánh xe Toyota Hilux 2019 và Chevrolet Colorado 2019: Đại chiến bán tải Nhật - Mỹ,"bởi lẽ dù có_giá bán rẻ hơn tới gần 60 triệu đồng nhưng colorado vẫn thể_hiện sự bứt_phá ở nhiều mảng , ví_dụ như nội_thất rộng_rãi hơn , hệ_thống giải_trí hiện_đại và loạt tính_năng an_toàn hấp_dẫn",0,0,1,0,0
511,So sánh xe Suzuki Ertiga Sport 2020 và Toyota Avanza 2020: Ertiga Sport đã rẻ lại nhiều trang bị,"hai mẫu xe cùng đến từ nhật_bản này có sự cải_tiến ở một_số chi_tiết , trong đó avanza còn được bổ_sung_công_nghệ đèn_chiếu sáng tốt hơn đối_thủ",0,0,0,1,0
212,So sánh Toyota Raize 2022 và Kia Sonet 2022: Lựa chọn tiện nghi hay sự thực dụng ?,"mặc_dù vậy , kia sonet chỉ có chiều dài cơ_sở 2.500 mm , ngắn hơn đối_thủ toyota_raize có trục cơ_sở 2.525 mm",0,1,0,0,0
213,So sánh Toyota Vios 2014 và Chevrolet Cruze trong tầm giá 700 triệu,cruze với chiều dài cơ_sở là 2.685 mm ( lớn hơn cả altí 2014 chỉ 2.600 mm ) lại là sedan hạng trung thì việc lớn hơn vios có chiều dài cơ_sở chỉ 2.550 mm là điều hiển_nhiên,0,1,0,0,0
552,"So sánh xe VinFast Lux SA2.0 2021 và Toyota Fortuner 2021: ""Cuộc chơi"" dần thay đổi","bên kia chiến_tuyến , toyota_fortuner 2021 đã rũ bỏ thiết_kế già_cỗi , thay vào đó là "" gương_mặt "" đầy sức_sống và trẻ_hóa hoàn_toàn so với đời cũ",0,1,0,0,0
197,So sánh Peugeot 2008 GT Line 2021 và Toyota Corolla Cross 1.8V 20201: Hơn 800 triệu chọn xe nào?,"điểm_trừ của peugeot 2008 là điểm cộng của corolla_cross khi xe cung_cấp đủ cho khách_hàng sự thoải_mái , các tiện_ích như cửa gió điều hòa , bệ tỳ tay và tựa đầu",0,0,0,1,0
183,So sánh Mitsubishi Pajero Sport 4x2 và Toyota Fortuner Legender 4x2 ,"về an_toàn , pajero sport 4x2 hoàn_toàn vượt_trội hơn fortuner với khả_năng chống tăng_tốc ngoài ý_muốn",0,0,0,0,1
322,So sánh nhanh Vinfast LUX SA2.0 và Toyota Fortuner 2.8V 4x4,"hiện_tại cả 2 mẫu suv đều được lắp_ráp trong nước với giá bán như sau : với giá bán như trên , lux sa2 . 0 đắt hơn so với fortuner 2.8 v 4x4 60 triệu đồng",0,0,1,0,0
452,So sánh xe Mazda 3 2020 và Hyundai Elantra 2020: Đại chiến xe Nhật - Hàn tại Việt Nam,"bằng_chứng là honda_civic , toyota_corolla altis giá cao nhất hơn 900 triệu đồng và luôn lọt top xe bán chậm trong phân khúc",0,0,1,0,0
22,Chọn SUV 7 chỗ nào giữa Ford Everest 2019 và Mitsubishi Pajero Sport 2019?,"mang bộ lazang có kích_thước lớn hơn hẳn , có kích_thước lên đến 20 inch thay_vì 18 inch của pajero sport giúp cho mẫu xe_nước mỹ mang đến sự mạnh_mẽ và cơ_bắp hơn so với suv nước nhật",0,1,0,0,0
131,So sánh Honda Civic 2021 và KIA Cerato 2021,kia cerato 2.0 premium trang_bị hệ_thống đèn_pha hiện_đại hơn đối_thủ,0,0,0,1,0
273,So sánh nhanh Hyundai i10 2021 và Honda Brio 2021,"có_thể thấy , giá bán dễ_chịu hơn đôi_chút kèm danh_sách trang_bị tiện_nghi - an_toàn tốt hơn thì hyundai i10 1.2 at chính là sự lựa_chọn phù_hợp cho những người mong_muốn tìm một chiếc xe hạng a "" chịu_chơi "" hơn , đề_cao tính trải nghiệm , hưởng_thụ và ít quan_tâm tới yếu_tố về mặt thương_hiệu , giá_trị bán lại",0,0,1,0,0
383,So sánh xe Honda City RS 2021 và Toyota Vios GR-S 2021: Chọn xe sedan thể thao nào?,"phong_cách thể_thao thể_hiện rõ trên mẫu xe này ngoại phần ngoại_hình trẻ_trung , nội_thất ấn_tượng và khả_năng vận_hành vượt_trội so với phân khúc",1,0,0,0,0
246,So sánh nhanh Honda CR-V 2020 và Subaru Forester 2020,"về thông_số kích_thước , subaru forester 2020 vượt_trội khá nhiều so với đối_thủ bán_chạy",0,1,0,0,0
